Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.600000000000000311e-01,4.862697325008882854e-02,1.047813324045972494e-01,4.481900000000000000e+04,2.000000000000000042e-02,1.800000000000000000e+01,5.400000000000000000e+01,3.000000000000000000e+00
6.400000000000000133e-01,5.070808588396528288e-02,1.082640927409323911e-01,3.920900000000000000e+04,1.000000000000000021e-02,1.700000000000000000e+01,5.200000000000000000e+01,3.058823529411764497e+00
6.099999999999999867e-01,5.233236891528348506e-02,1.055773919100452818e-01,4.735900000000000000e+04,2.000000000000000042e-02,1.800000000000000000e+01,4.900000000000000000e+01,2.722222222222222321e+00
6.899999999999999467e-01,5.822039490381199223e-02,1.130404497736205716e-01,5.368700000000000000e+04,1.000000000000000021e-02,2.200000000000000000e+01,4.800000000000000000e+01,2.181818181818181657e+00
6.300000000000000044e-01,5.258616313892695848e-02,1.087616299318374113e-01,4.063700000000000000e+04,2.000000000000000042e-02,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.400000000000000133e-01,3.781533932287701322e-02,9.632320015921190526e-02,3.545800000000000000e+04,2.999999999999999889e-02,1.400000000000000000e+01,7.900000000000000000e+01,5.642857142857143238e+00
6.500000000000000222e-01,3.903355159636566485e-02,9.602467784466889311e-02,3.639400000000000000e+04,2.500000000000000139e-02,1.500000000000000000e+01,6.600000000000000000e+01,4.400000000000000355e+00
6.199999999999999956e-01,4.344957108776204002e-02,9.851236379919399433e-02,3.447600000000000000e+04,1.000000000000000021e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.600000000000000311e-01,4.542916603218110499e-02,1.025921687646151603e-01,3.757100000000000000e+04,4.000000000000000083e-02,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
7.199999999999999734e-01,2.487183391706004887e-02,8.861137370018408455e-02,2.675300000000000000e+04,2.999999999999999889e-02,1.300000000000000000e+01,8.100000000000000000e+01,6.230769230769230838e+00
