# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.548042704626334531e-01,1.136745607333842639e-01,1.342966587021655889e-01,3.363263000000000000e+06,3.451957295373665469e-01,6.300000000000000000e+01,4.400000000000000000e+01,6.984126984126983739e-01
6.405693950177936413e-01,1.167303284950343828e-01,1.373181122868231685e-01,3.442048000000000000e+06,3.594306049822064142e-01,6.600000000000000000e+01,4.800000000000000000e+01,7.272727272727272929e-01
6.476868327402135472e-01,1.079386299974535307e-01,1.286140503912719113e-01,3.171921000000000000e+06,3.523131672597864528e-01,6.100000000000000000e+01,4.600000000000000000e+01,7.540983606557376540e-01
6.441281138790035943e-01,1.070346320346320379e-01,1.277038216963123085e-01,3.131592000000000000e+06,3.558718861209964612e-01,5.900000000000000000e+01,4.800000000000000000e+01,8.135593220338983578e-01
6.690391459074732650e-01,1.033358798064680367e-01,1.242715009924021119e-01,2.902936000000000000e+06,3.309608540925266795e-01,6.100000000000000000e+01,5.200000000000000000e+01,8.524590163934425702e-01
6.476868327402135472e-01,1.140501655207537546e-01,1.346822416910026521e-01,3.376484000000000000e+06,3.523131672597864528e-01,6.300000000000000000e+01,4.400000000000000000e+01,6.984126984126983739e-01
6.405693950177936413e-01,1.124267888973771307e-01,1.330956625074272148e-01,3.316236000000000000e+06,3.594306049822064142e-01,6.200000000000000000e+01,6.400000000000000000e+01,1.032258064516129004e+00
6.548042704626334531e-01,1.095174433409727560e-01,1.301310982162046104e-01,3.233757000000000000e+06,3.451957295373665469e-01,6.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+00
6.405693950177936413e-01,1.127769289533995384e-01,1.334938875614720410e-01,3.364425000000000000e+06,3.594306049822064142e-01,6.300000000000000000e+01,4.800000000000000000e+01,7.619047619047618625e-01
6.405693950177936413e-01,1.124968169085816122e-01,1.331778359312777438e-01,3.344368000000000000e+06,3.594306049822064142e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.334519572953736244e-01,1.093391902215431616e-01,1.300046775641268693e-01,3.171752000000000000e+06,3.665480427046263201e-01,6.200000000000000000e+01,5.000000000000000000e+01,8.064516129032257563e-01
6.512455516014235002e-01,1.154443595620066182e-01,1.361171160920847945e-01,3.422200000000000000e+06,3.487544483985764998e-01,6.400000000000000000e+01,5.200000000000000000e+01,8.125000000000000000e-01
6.441281138790035943e-01,1.146040234275528397e-01,1.352953818535795882e-01,3.362159000000000000e+06,3.558718861209964612e-01,6.300000000000000000e+01,5.000000000000000000e+01,7.936507936507936067e-01
6.548042704626334531e-01,1.095365418894830717e-01,1.302259137052629023e-01,3.207952000000000000e+06,3.451957295373665469e-01,6.300000000000000000e+01,5.400000000000000000e+01,8.571428571428570953e-01
6.441281138790035943e-01,1.103004838298956014e-01,1.311235003350147144e-01,3.266919000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.441281138790035943e-01,1.126687038451744394e-01,1.333232196811671155e-01,3.345363000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.000000000000000000e+01,8.064516129032257563e-01
6.370106761565835773e-01,1.118347338935574281e-01,1.324698802796424879e-01,3.318549000000000000e+06,3.629893238434163671e-01,6.100000000000000000e+01,5.800000000000000000e+01,9.508196721311474864e-01
6.334519572953736244e-01,1.154570919276801666e-01,1.360286216356303979e-01,3.391758000000000000e+06,3.665480427046263201e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.476868327402135472e-01,1.090972752737458668e-01,1.298529727816336021e-01,3.205405000000000000e+06,3.523131672597864528e-01,6.000000000000000000e+01,5.800000000000000000e+01,9.666666666666666741e-01
6.548042704626334531e-01,1.104787369493251820e-01,1.312246368566769017e-01,3.246419000000000000e+06,3.451957295373665469e-01,6.300000000000000000e+01,6.000000000000000000e+01,9.523809523809523281e-01
6.512455516014235002e-01,1.127132671250318241e-01,1.333927510398098537e-01,3.362129000000000000e+06,3.487544483985764998e-01,6.200000000000000000e+01,4.000000000000000000e+01,6.451612903225806273e-01
6.370106761565835773e-01,1.048828622358034118e-01,1.259845008280552625e-01,3.116794000000000000e+06,3.629893238434163671e-01,5.800000000000000000e+01,5.200000000000000000e+01,8.965517241379310498e-01
6.405693950177936413e-01,1.124204227145403634e-01,1.330893414748233194e-01,3.316233000000000000e+06,3.594306049822064142e-01,6.200000000000000000e+01,6.400000000000000000e+01,1.032258064516129004e+00
6.263345195729537185e-01,1.063152533740769068e-01,1.278618475114094710e-01,2.921282000000000000e+06,3.736654804270462815e-01,6.100000000000000000e+01,4.400000000000000000e+01,7.213114754098360892e-01
6.120996441281139067e-01,1.124522536287242136e-01,1.340311753328023714e-01,3.043249000000000000e+06,3.879003558718860933e-01,6.300000000000000000e+01,4.800000000000000000e+01,7.619047619047618625e-01
6.298932384341636714e-01,1.134963076139546695e-01,1.346000682671521231e-01,3.034387000000000000e+06,3.701067615658362731e-01,6.700000000000000000e+01,3.600000000000000000e+01,5.373134328358208922e-01
6.441281138790035943e-01,1.124840845429080777e-01,1.331778359312777438e-01,3.344372000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.476868327402135472e-01,1.147122485357779526e-01,1.350362195168202661e-01,3.355012000000000000e+06,3.523131672597864528e-01,6.500000000000000000e+01,4.600000000000000000e+01,7.076923076923077316e-01
6.512455516014235002e-01,1.070791953144894365e-01,1.277859951201628375e-01,3.137258000000000000e+06,3.487544483985764998e-01,5.900000000000000000e+01,5.400000000000000000e+01,9.152542372881355970e-01
6.405693950177936413e-01,1.077540106951871690e-01,1.283801721849281430e-01,3.168088000000000000e+06,3.594306049822064142e-01,6.000000000000000000e+01,5.200000000000000000e+01,8.666666666666666963e-01
6.797153024911032348e-01,1.198688566335625177e-01,1.401309717955525336e-01,3.574247000000000000e+06,3.202846975088968207e-01,6.800000000000000000e+01,4.000000000000000000e+01,5.882352941176470784e-01
6.476868327402135472e-01,1.094092182327476431e-01,1.301500613140162688e-01,3.158649000000000000e+06,3.523131672597864528e-01,6.400000000000000000e+01,4.000000000000000000e+01,6.250000000000000000e-01
6.405693950177936413e-01,1.138146167557932270e-01,1.342840166369578259e-01,3.333637000000000000e+06,3.594306049822064142e-01,6.300000000000000000e+01,5.600000000000000000e+01,8.888888888888888395e-01
6.298932384341636714e-01,1.076139546727782059e-01,1.284560245761747765e-01,3.171511000000000000e+06,3.701067615658362731e-01,6.000000000000000000e+01,5.600000000000000000e+01,9.333333333333333481e-01
6.298932384341636714e-01,1.045072574484339212e-01,1.261298845779446620e-01,2.836171000000000000e+06,3.701067615658362731e-01,6.000000000000000000e+01,4.200000000000000000e+01,6.999999999999999556e-01
6.298932384341636714e-01,1.120002546473134741e-01,1.327606477794212592e-01,3.307747000000000000e+06,3.701067615658362731e-01,6.200000000000000000e+01,5.000000000000000000e+01,8.064516129032257563e-01
